date time,[Input]Dam/water_level,[SP]Control Group 1/PID Rule,[Output]Woodruff_Dam_simple/CrestLevel,[IP]Control Group 1/PID Rule,[DP]Control Group 1/PID Rule,[PID]Control Group 1/PID Rule_isActive
2023-08-22 04:15:00,23.2362122912,23.1641904,22.1545943036,,,1
2023-08-22 04:20:00,23.2373157265,23.1652064,22.1503147869,,,1
2023-08-22 04:25:00,23.238714427,23.1662224,22.1459792391,,,1
2023-08-22 04:30:00,23.2402660415,23.1672384,22.1413845169,,,1
2023-08-22 04:35:00,23.24184599,23.1692704,22.1375090874,,,1
2023-08-22 04:40:00,23.2431324444,23.1713024,22.1336381131,,,1
2023-08-22 04:45:00,23.2442161244,23.1733344,22.1300466672,,,1
2023-08-22 04:50:00,23.245240847,23.1743504,22.1258005792,,,1
2023-08-22 04:55:00,23.2465355542,23.1753664,22.1216011343,,,1
2023-08-22 05:00:00,23.2480566112,23.1763824,22.1171689791,,,1
2023-08-22 05:05:00,23.2495881861,23.1773984,22.1125254407,,,1
2023-08-22 05:10:00,23.2508490704,23.1784144,22.1078425536,,,1
2023-08-22 05:15:00,23.2518746837,23.1794304,22.1033615261,,,1
2023-08-22 05:20:00,23.2529976014,23.1814624,22.0999418993,,,1
2023-08-22 05:25:00,23.2546217511,23.1834944,22.0964989729,,,1
2023-08-22 05:30:00,23.2568874474,23.1855264,22.0926795318,,,1
2023-08-22 05:35:00,23.2591943791,23.1865424,22.0874590708,,,1
2023-08-22 05:40:00,23.2608043796,23.1875584,22.0821281667,,,1
2023-08-22 05:45:00,23.2616059833,23.1885744,22.077319168,,,1
2023-08-22 05:50:00,23.2621797928,23.1906064,22.0740435112,,,1
2023-08-22 05:55:00,23.2632221661,23.1926384,22.0710375803,,,1
2023-08-22 06:00:00,23.2645663882,23.1946704,22.0677161753,,,1
2023-08-22 06:05:00,23.2660563621,23.1956864,22.0633207975,,,1
2023-08-22 06:10:00,23.2672581543,23.1967024,22.0587803805,,,1
2023-08-22 06:15:00,23.268247526,23.1977184,22.0544593617,,,1
2023-08-22 06:20:00,23.2691070393,23.1987344,22.0503098769,,,1
2023-08-22 06:25:00,23.2701848504,23.1997504,22.046273668,,,1
2023-08-22 06:30:00,23.271674998,23.2007664,22.0420591119,,,1
2023-08-22 06:35:00,23.2732910316,23.2017824,22.0374862377,,,1
2023-08-22 06:40:00,23.2745226375,23.2027984,22.0327766529,,,1
2023-08-22 06:45:00,23.2753648153,23.2038144,22.0283616741,,,1
2023-08-22 06:50:00,23.2759992082,23.2058464,22.0251424279,,,1
2023-08-22 06:55:00,23.27687906,23.2078784,22.0221732652,,,1
2023-08-22 07:00:00,23.2778193772,23.2099104,22.019076864,,,1
2023-08-22 07:05:00,23.2788551609,23.2109264,22.0151238309,,,1
2023-08-22 07:10:00,23.2798238925,23.2119424,22.0110932382,,,1
2023-08-22 07:15:00,23.280784058,23.2129584,22.0071191234,,,1
2023-08-22 07:20:00,23.2817743098,23.2149904,22.0040289722,,,1
2023-08-22 07:25:00,23.2828014038,23.2170224,22.0009772562,,,1
2023-08-22 07:30:00,23.283835062,23.2190544,21.9979563608,,,1
2023-08-22 07:35:00,23.284809756,23.2200704,21.9941163538,,,1
2023-08-22 07:40:00,23.2857885764,23.2210864,21.9903259972,,,1
2023-08-22 07:45:00,23.2868346497,23.2221024,21.9865345703,,,1
2023-08-22 07:50:00,23.2879423599,23.2241344,21.9835612973,,,1
2023-08-22 07:55:00,23.288642538,23.2261664,21.9805941716,,,1
2023-08-22 08:00:00,23.2887982268,23.2281984,21.9780329811,,,1
2023-08-22 08:05:00,23.2886801497,23.2292144,21.9751462001,,,1
2023-08-22 08:10:00,23.2889662428,23.2302304,21.972546477,,,1
2023-08-22 08:15:00,23.2897683245,23.2312464,21.9696672117,,,1
2023-08-22 08:20:00,23.2907076373,23.2322624,21.9663879906,,,1
2023-08-22 08:25:00,23.2912661115,23.2332784,21.963003586,,,1
2023-08-22 08:30:00,23.2913991947,23.2342944,21.9599513042,,,1
2023-08-22 08:35:00,23.2913080289,23.2363264,21.9581660708,,,1
2023-08-22 08:40:00,23.2914014008,23.2383584,21.9566876259,,,1
2023-08-22 08:45:00,23.2916008782,23.2403904,21.9551778682,,,1
2023-08-22 08:50:00,23.291793576,23.2414064,21.9528194169,,,1
2023-08-22 08:55:00,23.2918734938,23.2424224,21.9505157881,,,1
2023-08-22 09:00:00,23.2917677186,23.2434384,21.9483585483,,,1
2023-08-22 09:05:00,23.2914183126,23.2454704,21.9472909301,,,1
2023-08-22 09:10:00,23.290796524,23.2475024,21.9465611003,,,1
2023-08-22 09:15:00,23.2900237094,23.2495344,21.9462084039,,,1
2023-08-22 09:20:00,23.2891966541,23.2505504,21.9452710565,,,1
2023-08-22 09:25:00,23.2885604371,23.2515664,21.9444876855,,,1
2023-08-22 09:30:00,23.2879029815,23.2525824,21.9436507768,,,1
2023-08-22 09:35:00,23.2869453049,23.2535984,21.9429312664,,,1
2023-08-22 09:40:00,23.285678954,23.2546144,21.9425703535,,,1
2023-08-22 09:45:00,23.2844453313,23.2556304,21.9425933212,,,1
2023-08-22 09:50:00,23.2833251028,23.2566464,21.9427250835,,,1
2023-08-22 09:55:00,23.2821113683,23.2576624,21.942894304,,,1
2023-08-22 10:00:00,23.280554516,23.2586784,21.9432721137,,,1
2023-08-22 10:05:00,23.2787050013,23.2596944,21.9440787887,,,1
2023-08-22 10:10:00,23.2769449963,23.2607104,21.9452915246,,,1
2023-08-22 10:15:00,23.2751970146,23.2617264,21.9465992128,,,1
2023-08-22 10:20:00,23.2732437399,23.2627424,21.9480631212,,,1
2023-08-22 10:25:00,23.2707820521,23.2637584,21.9498694207,,,1
2023-08-22 10:30:00,23.2679465959,23.2647744,21.9522911122,,,1
2023-08-22 10:35:00,23.2651563826,23.2647744,21.954369145,,,1
2023-08-22 10:40:00,23.2629459626,23.2647744,21.9565783967,,,1
2023-08-22 10:45:00,23.2610867195,23.2647744,21.9584564385,,,1
2023-08-22 10:50:00,23.2589041144,23.2657904,21.9610388542,,,1
2023-08-22 10:55:00,23.2564801299,23.2668064,21.9640718757,,,1
2023-08-22 11:00:00,23.2549211571,23.2678224,21.9675043996,,,1
2023-08-22 11:05:00,23.2541495722,23.2678224,21.9695256512,,,1
2023-08-22 11:10:00,23.2538516855,23.2678224,21.9709632883,,,1
2023-08-22 11:15:00,23.2535009664,23.2678224,21.9720398402,,,1
2023-08-22 11:20:00,23.2528854757,23.2688384,21.9740534622,,,1
2023-08-22 11:25:00,23.2517745013,23.2698544,21.9763767904,,,1
2023-08-22 11:30:00,23.2503583873,23.2708704,21.9792241242,,,1
2023-08-22 11:35:00,23.2485836485,23.2708704,21.9815877356,,,1
2023-08-22 11:40:00,23.2466092799,23.2708704,21.984344732,,,1
2023-08-22 11:45:00,23.2447570367,23.2708704,21.9873798942,,,1
2023-08-22 11:50:00,23.2428640802,23.2718864,21.9913022512,,,1
2023-08-22 11:55:00,23.2404120099,23.2729024,21.9954317156,,,1
2023-08-22 12:00:00,23.2374245707,23.2739184,22.0002165556,,,1
2023-08-22 12:05:00,23.2344131279,23.2739184,22.0047961364,,,1
2023-08-22 12:10:00,23.2317710329,23.2739184,22.009575607,,,1
2023-08-22 12:15:00,23.2295708668,23.2739184,22.0142181248,,,1
2023-08-22 12:20:00,23.2276516123,23.2739184,22.0186391093,,,1
2023-08-22 12:25:00,23.2257620686,23.2739184,22.02295052,,,1
2023-08-22 12:30:00,23.2237696285,23.2739184,22.0273515349,,,1
2023-08-22 12:35:00,23.2218141664,23.2739184,22.0319544133,,,1
2023-08-22 12:40:00,23.2201471185,23.2739184,22.0366450369,,,1
2023-08-22 12:45:00,23.218902175,23.2739184,22.041204952,,,1
2023-08-22 12:50:00,23.2176741897,23.2739184,22.04550188,,,1
2023-08-22 12:55:00,23.2163896238,23.2739184,22.0498589209,,,1
2023-08-22 13:00:00,23.2149835141,23.2739184,22.0543383002,,,1
2023-08-22 13:05:00,23.2134810955,23.2749344,22.0598730418,,,1
2023-08-22 13:10:00,23.2119585367,23.2759504,22.065635935,,,1
2023-08-22 13:15:00,23.210258533,23.2769664,22.0715672539,,,1
2023-08-22 13:20:00,23.2084445942,23.2769664,22.0769297283,,,1
2023-08-22 13:25:00,23.2068053276,23.2769664,22.0824921878,,,1
2023-08-22 13:30:00,23.205544202,23.2769664,22.0880132653,,,1
2023-08-22 13:35:00,23.2045245366,23.2769664,22.0933074974,,,1
2023-08-22 13:40:00,23.2034746012,23.2769664,22.0984697414,,,1
2023-08-22 13:45:00,23.2023895126,23.2769664,22.1037191977,,,1
2023-08-22 13:50:00,23.2013147884,23.2769664,22.1090618818,,,1
2023-08-22 13:55:00,23.200304898,23.2769664,22.1144607579,,,1
2023-08-22 14:00:00,23.1992188718,23.2769664,22.1198683602,,,1
2023-08-22 14:05:00,23.1979855453,23.2769664,22.1254020329,,,1
2023-08-22 14:10:00,23.1965591633,23.2769664,22.1311275455,,,1
2023-08-22 14:15:00,23.1949986566,23.2769664,22.1370930854,,,1
2023-08-22 14:20:00,23.1932703281,23.2759504,22.1423857948,,,1
2023-08-22 14:25:00,23.1913787518,23.2749344,22.1478555021,,,1
2023-08-22 14:30:00,23.1894499942,23.2739184,22.1535083421,,,1
2023-08-22 14:35:00,23.1877458643,23.2739184,22.1601194532,,,1
2023-08-22 14:40:00,23.1865161034,23.2739184,22.1666531092,,,1
2023-08-22 14:45:00,23.1856719011,23.2739184,22.1728810553,,,1
2023-08-22 14:50:00,23.1847959465,23.2739184,22.1788512069,,,1
2023-08-22 14:55:00,23.1835505432,23.2739184,22.1848993177,,,1
2023-08-22 15:00:00,23.1823813042,23.2739184,22.1913177121,,,1
2023-08-22 15:05:00,23.181275643,23.2729024,22.1968715683,,,1
2023-08-22 15:10:00,23.1802999453,23.2718864,22.2023799426,,,1
2023-08-22 15:15:00,23.1791371356,23.2708704,22.207781928,,,1
2023-08-22 15:20:00,23.1777777338,23.2708704,22.2142161724,,,1
2023-08-22 15:25:00,23.1764287019,23.2708704,22.2208892539,,,1
2023-08-22 15:30:00,23.1753797162,23.2708704,22.2276349813,,,1
2023-08-22 15:35:00,23.1743997677,23.2698544,22.23332985,,,1
2023-08-22 15:40:00,23.1732579504,23.2688384,22.2389673268,,,1
2023-08-22 15:45:00,23.1719535595,23.2678224,22.2447418477,,,1
2023-08-22 15:50:00,23.1706934212,23.2678224,22.2515374916,,,1
2023-08-22 15:55:00,23.1697614448,23.2678224,22.2583733409,,,1
2023-08-22 16:00:00,23.1689411206,23.2678224,22.2650025792,,,1
2023-08-22 16:05:00,23.1681109641,23.2668064,22.2707179545,,,1
2023-08-22 16:10:00,23.1668929509,23.2657904,22.2764300459,,,1
2023-08-22 16:15:00,23.1654653941,23.2647744,22.2824645437,,,1
2023-08-22 16:20:00,23.1642901705,23.2647744,22.2895651302,,,1
2023-08-22 16:25:00,23.1635892963,23.2647744,22.2965343628,,,1
2023-08-22 16:30:00,23.1631591836,23.2647744,22.303166168,,,1
2023-08-22 16:35:00,23.1626850483,23.2637584,22.3087334103,,,1
2023-08-22 16:40:00,23.1619895559,23.2627424,22.3143033596,,,1
2023-08-22 16:45:00,23.1610891564,23.2617264,22.3200311644,,,1
2023-08-22 16:50:00,23.1601877433,23.2607104,22.3259159587,,,1
2023-08-22 16:55:00,23.1594781669,23.2596944,22.3317946886,,,1
2023-08-22 17:00:00,23.159039232,23.2586784,22.3375015636,,,1
2023-08-22 17:05:00,23.1586906585,23.2586784,22.343831062,,,1
2023-08-22 17:10:00,23.1582756573,23.2586784,22.3501091853,,,1
2023-08-22 17:15:00,23.1577750351,23.2586784,22.3564653509,,,1
2023-08-22 17:20:00,23.1570215672,23.2576624,22.3620462899,,,1
2023-08-22 17:25:00,23.1561202711,23.2566464,22.3678137544,,,1
2023-08-22 17:30:00,23.1551140671,23.2556304,22.3736925991,,,1
2023-08-22 17:35:00,23.1542792816,23.2556304,22.380528543,,,1
2023-08-22 17:40:00,23.1536714106,23.2556304,22.3872774384,,,1
2023-08-22 17:45:00,23.1531840804,23.2556304,22.3938812744,,,1
2023-08-22 17:50:00,23.152591089,23.2546144,22.399544157,,,1
2023-08-22 17:55:00,23.1518290775,23.2535984,22.4052661888,,,1
2023-08-22 18:00:00,23.1509887674,23.2525824,22.4111081975,,,1
2023-08-22 18:05:00,23.1502782877,23.2525824,22.4178760643,,,1
2023-08-22 18:10:00,23.1498034176,23.2525824,22.4245826947,,,1
2023-08-22 18:15:00,23.1494937201,23.2525824,22.4311293295,,,1
2023-08-22 18:20:00,23.1492791695,23.2525824,22.4375624082,,,1
2023-08-22 18:25:00,23.149125087,23.2525824,22.4439322425,,,1
2023-08-22 18:30:00,23.1490898082,23.2525824,22.4502629472,,,1
2023-08-22 18:35:00,23.1490139743,23.2515664,22.455626965,,,1
2023-08-22 18:40:00,23.1486184429,23.2505504,22.4609670177,,,1
2023-08-22 18:45:00,23.1479089328,23.2495344,22.4665256005,,,1
2023-08-22 18:50:00,23.1472276685,23.2495344,22.4731907374,,,1
2023-08-22 18:55:00,23.1468944247,23.2495344,22.4798741527,,,1
2023-08-22 19:00:00,23.1467223485,23.2495344,22.4862991461,,,1
2023-08-22 19:05:00,23.1464531623,23.2485184,22.4917317693,,,1
2023-08-22 19:10:00,23.1458259903,23.2475024,22.4971972726,,,1
2023-08-22 19:15:00,23.1449756128,23.2464864,22.502925835,,,1
2023-08-22 19:20:00,23.1443689439,23.2464864,22.5096967851,,,1
2023-08-22 19:25:00,23.1442976208,23.2464864,22.5163091675,,,1
2023-08-22 19:30:00,23.14463192,23.2464864,22.5224975524,,,1
2023-08-22 19:35:00,23.1449122816,23.2454704,22.5274676208,,,1
2023-08-22 19:40:00,23.1448027236,23.2444544,22.5324030586,,,1
2023-08-22 19:45:00,23.1443647141,23.2434384,22.5375960459,,,1
2023-08-22 19:50:00,23.1439353749,23.2434384,22.5438908755,,,1
2023-08-22 19:55:00,23.1438433577,23.2434384,22.5502045284,,,1
2023-08-22 20:00:00,23.1443002014,23.2434384,22.5562538445,,,1
2023-08-22 20:05:00,23.1450379141,23.2434384,22.5618366611,,,1
2023-08-22 20:10:00,23.1456763689,23.2434384,22.5671505199,,,1
2023-08-22 20:15:00,23.1459082223,23.2434384,22.572505478,,,1
2023-08-22 20:20:00,23.1458743706,23.2434384,22.5781718062,,,1
2023-08-22 20:25:00,23.1458741308,23.2434384,22.5840527295,,,1
2023-08-22 20:30:00,23.146049121,23.2434384,22.5899067775,,,1
2023-08-22 20:35:00,23.1463219105,23.2434384,22.5956101419,,,1
2023-08-22 20:40:00,23.1464878517,23.2434384,22.6012188996,,,1
2023-08-22 20:45:00,23.1465424412,23.2434384,22.6069031796,,,1
2023-08-22 20:50:00,23.1464841766,23.2403904,22.6100519836,,,1
2023-08-22 20:55:00,23.1464672191,23.2373424,22.6131116888,,,1
2023-08-22 21:00:00,23.1464772377,23.2342944,22.6159564856,,,1
2023-08-22 21:05:00,23.1465290846,23.2322624,22.6194699811,,,1
2023-08-22 21:10:00,23.1462445984,23.2302304,22.6228249825,,,1
2023-08-22 21:15:00,23.1455861424,23.2281984,22.6263441998,,,1
2023-08-22 21:20:00,23.1450309783,23.2281984,22.6318277017,,,1
2023-08-22 21:25:00,23.145028605,23.2281984,22.6372618782,,,1
2023-08-22 21:30:00,23.1453380953,23.2281984,22.6422539641,,,1
2023-08-22 21:35:00,23.1457138321,23.2271824,22.6461042293,,,1
2023-08-22 21:40:00,23.1459779786,23.2261664,22.6498179939,,,1
2023-08-22 21:45:00,23.1461549754,23.2251504,22.653544222,,,1
2023-08-22 21:50:00,23.1465195595,23.2251504,22.6581423508,,,1
2023-08-22 21:55:00,23.1476129702,23.2251504,22.6625685338,,,1
2023-08-22 22:00:00,23.1502343289,23.2251504,22.6663460506,,,1
2023-08-22 22:05:00,23.1534417801,23.2302304,22.6731127302,,,1
2023-08-22 22:10:00,23.1562724547,23.2353104,22.6795228861,,,1
2023-08-22 22:15:00,23.1583951058,23.2403904,22.6863694234,,,1
2023-08-22 22:20:00,23.160246758,23.2403904,22.6895910173,,,1
2023-08-22 22:25:00,23.1620333456,23.2403904,22.6929183142,,,1
2023-08-22 22:30:00,23.1639289395,23.2403904,22.6961904674,,,1
2023-08-22 22:35:00,23.1656060784,23.2414064,22.7001354405,,,1
2023-08-22 22:40:00,23.1671468888,23.2424224,22.7042155088,,,1
2023-08-22 22:45:00,23.1687689971,23.2434384,22.7083731513,,,1
2023-08-22 22:50:00,23.1703981092,23.2434384,22.7115556281,,,1
2023-08-22 22:55:00,23.1715168238,23.2434384,22.7146347558,,,1
2023-08-22 23:00:00,23.1718344313,23.2434384,22.718055079,,,1
2023-08-22 23:05:00,23.1719626975,23.2434384,22.7220972317,,,1
2023-08-22 23:10:00,23.1725549387,23.2434384,22.7262831611,,,1
2023-08-22 23:15:00,23.1735373074,23.2434384,22.7300623755,,,1
2023-08-22 23:20:00,23.1747128259,23.2434384,22.7334705458,,,1
2023-08-22 23:25:00,23.1759724785,23.2434384,22.7366536653,,,1
2023-08-22 23:30:00,23.1774217433,23.2434384,22.7396938985,,,1
2023-08-22 23:35:00,23.1791115514,23.2444544,22.7433692465,,,1
2023-08-22 23:40:00,23.1808862564,23.2454704,22.7468117308,,,1
2023-08-22 23:45:00,23.182848478,23.2464864,22.7501407754,,,1
2023-08-22 23:50:00,23.185006725,23.2464864,22.7523892726,,,1
2023-08-22 23:55:00,23.1873997436,23.2464864,22.7543514554,,,1
2023-08-23 00:00:00,23.1896300003,23.2464864,22.7559822398,,,1
2023-08-23 00:05:00,23.1914299442,23.2475024,22.7584831792,,,1
2023-08-23 00:10:00,23.1931398681,23.2485184,22.7612813317,,,1
2023-08-23 00:15:00,23.1950629564,23.2495344,22.7641098646,,,1
2023-08-23 00:20:00,23.1972432364,23.2505504,22.7667134404,,,1
2023-08-23 00:25:00,23.1994659494,23.2515664,22.769041406,,,1
2023-08-23 00:30:00,23.201756083,23.2525824,22.7712630227,,,1
2023-08-23 00:35:00,23.2040063213,23.2525824,22.772480494,,,1
2023-08-23 00:40:00,23.2063166435,23.2525824,22.7735948682,,,1
2023-08-23 00:45:00,23.2087620635,23.2525824,22.7745225557,,,1
2023-08-23 00:50:00,23.211362395,23.2535984,22.7760692006,,,1
2023-08-23 00:55:00,23.2137692774,23.2546144,22.7773968555,,,1
2023-08-23 01:00:00,23.2157628508,23.2556304,22.7787958171,,,1
2023-08-23 01:05:00,23.2176527058,23.2556304,22.779593011,,,1
2023-08-23 01:10:00,23.2199191201,23.2556304,22.7803597886,,,1
2023-08-23 01:15:00,23.2226108454,23.2556304,22.7806893337,,,1
2023-08-23 01:20:00,23.225222234,23.2566464,22.7813908872,,,1
2023-08-23 01:25:00,23.2272509881,23.2576624,22.7820609863,,,1
2023-08-23 01:30:00,23.2288264093,23.2586784,22.7831364282,,,1
2023-08-23 01:35:00,23.2303150325,23.2596944,22.7845409709,,,1
2023-08-23 01:40:00,23.2319310523,23.2607104,22.7859865945,,,1
2023-08-23 01:45:00,23.2333143645,23.2617264,22.7872942994,,,1
2023-08-23 01:50:00,23.2345832293,23.2617264,22.7878923712,,,1
2023-08-23 01:55:00,23.2361430854,23.2617264,22.7885058698,,,1
2023-08-23 02:00:00,23.2383794473,23.2617264,22.7887929835,,,1
2023-08-23 02:05:00,23.2408931194,23.2627424,22.7892784714,,,1
2023-08-23 02:10:00,23.24314526,23.2637584,22.7894522504,,,1
2023-08-23 02:15:00,23.2452818124,23.2647744,22.7897610865,,,1
2023-08-23 02:20:00,23.2474432614,23.2657904,22.7900951599,,,1
2023-08-23 02:25:00,23.2498587022,23.2668064,22.790340589,,,1
2023-08-23 02:30:00,23.2521369288,23.2678224,22.7902988581,,,1
2023-08-23 02:35:00,23.2543043786,23.2678224,22.7894174045,,,1
2023-08-23 02:40:00,23.2566659573,23.2678224,22.788494526,,,1
2023-08-23 02:45:00,23.2595722523,23.2678224,22.7872746494,,,1
2023-08-23 02:50:00,23.2627063642,23.2688384,22.7863183826,,,1
2023-08-23 02:55:00,23.2651007802,23.2698544,22.7850527751,,,1
2023-08-23 03:00:00,23.2670639265,23.2708704,22.78429622,,,1
2023-08-23 03:05:00,23.2690276995,23.2718864,22.7838278517,,,1
2023-08-23 03:10:00,23.271929236,23.2729024,22.7833021152,,,1
2023-08-23 03:15:00,23.2754293426,23.2739184,22.7819130353,,,1
2023-08-23 03:20:00,23.2788446699,23.2749344,22.779896053,,,1
2023-08-23 03:25:00,23.281187083,23.2759504,22.7778029351,,,1
2023-08-23 03:30:00,23.2827593493,23.2769664,22.7764885643,,,1
2023-08-23 03:35:00,23.284575672,23.2779824,22.7757569348,,,1
2023-08-23 03:40:00,23.2875503545,23.2789984,22.7747820402,,,1
2023-08-23 03:45:00,23.2912111585,23.2800144,22.7727629361,,,1
2023-08-23 03:50:00,23.2945997244,23.2810304,22.770036247,,,1
2023-08-23 03:55:00,23.2968953189,23.2820464,22.767384995,,,1
2023-08-23 04:00:00,23.2987069297,23.2830624,22.765531345,,,1
2023-08-23 04:05:00,23.300625996,23.2840784,22.7640171449,,,1
2023-08-23 04:10:00,23.3032550001,23.2850944,22.762362796,,,1
2023-08-23 04:15:00,23.3061499828,23.2861104,22.7600437162,,,1
2023-08-23 04:20:00,23.3089325907,23.2861104,22.7565253543,,,1
2023-08-23 04:25:00,23.3112193356,23.2861104,22.7529299366,,,1
2023-08-23 04:30:00,23.3130301137,23.2861104,22.7495940049,,,1
2023-08-23 04:35:00,23.314732321,23.2871264,22.7474039606,,,1
2023-08-23 04:40:00,23.3166424425,23.2881424,22.7452595995,,,1
2023-08-23 04:45:00,23.3189737705,23.2891584,22.7428952597,,,1
2023-08-23 04:50:00,23.3215532076,23.2901744,22.7401150347,,,1
2023-08-23 04:55:00,23.323942835,23.2911904,22.7370425164,,,1
2023-08-23 05:00:00,23.3260356466,23.2922064,22.7340394285,,,1
2023-08-23 05:05:00,23.3278969921,23.2932224,22.7312091847,,,1
2023-08-23 05:10:00,23.3297442075,23.2942384,22.7285133929,,,1
2023-08-23 05:15:00,23.3315880891,23.2952544,22.7257790321,,,1
2023-08-23 05:20:00,23.3335891567,23.2962704,22.7229976655,,,1
2023-08-23 05:25:00,23.3357969528,23.2972864,22.7200314459,,,1
2023-08-23 05:30:00,23.3382210446,23.2983024,22.7168283357,,,1
2023-08-23 05:35:00,23.3407745444,23.2993184,22.7133677034,,,1
2023-08-23 05:40:00,23.3433373868,23.3003344,22.7097112949,,,1
2023-08-23 05:45:00,23.3459552443,23.3013504,22.7059546017,,,1
2023-08-23 05:50:00,23.3484449463,23.3023664,22.702057785,,,1
2023-08-23 05:55:00,23.3507398804,23.3033824,22.6981750708,,,1
2023-08-23 06:00:00,23.3529027771,23.3043984,22.6943714348,,,1
2023-08-23 06:05:00,23.3552890448,23.3054144,22.6906046148,,,1
2023-08-23 06:10:00,23.3579746482,23.3064304,22.6865768819,,,1
2023-08-23 06:15:00,23.3606020284,23.3074464,22.682209504,,,1
2023-08-23 06:20:00,23.3628824132,23.3074464,22.6769182616,,,1
2023-08-23 06:25:00,23.3646649324,23.3074464,22.6717677932,,,1
2023-08-23 06:30:00,23.3663622021,23.3074464,22.6669086662,,,1
2023-08-23 06:35:00,23.3683608371,23.3084624,22.662889663,,,1
2023-08-23 06:40:00,23.3707396225,23.3094784,22.6585706086,,,1
2023-08-23 06:45:00,23.3731021261,23.3104944,22.6538656667,,,1
2023-08-23 06:50:00,23.375035236,23.3115104,22.6490929602,,,1
2023-08-23 06:55:00,23.3761028456,23.3125264,22.6446087424,,,1
2023-08-23 07:00:00,23.3765624989,23.3135424,22.6408138286,,,1
2023-08-23 07:05:00,23.3769767318,23.3145584,22.6375386605,,,1
2023-08-23 07:10:00,23.377788011,23.3155744,22.6343359342,,,1
2023-08-23 07:15:00,23.3786872433,23.3165904,22.630827854,,,1
2023-08-23 07:20:00,23.3792803615,23.3176064,22.6272564174,,,1
2023-08-23 07:25:00,23.3794140121,23.3186224,22.6239552454,,,1
2023-08-23 07:30:00,23.3793425703,23.3196384,22.6210745885,,,1
2023-08-23 07:35:00,23.3793579027,23.3206544,22.6184232518,,,1
2023-08-23 07:40:00,23.3796193391,23.3216704,22.6157625357,,,1
2023-08-23 07:45:00,23.3799542254,23.3226864,22.6129502101,,,1
2023-08-23 07:50:00,23.3802271582,23.3237024,22.6101199915,,,1
2023-08-23 07:55:00,23.3802465521,23.3247184,22.6073839198,,,1
2023-08-23 08:00:00,23.3799793291,23.3257344,22.6049104757,,,1
2023-08-23 08:05:00,23.3796883603,23.3257344,22.6018695579,,,1
2023-08-23 08:10:00,23.3798101415,23.3257344,22.5988650953,,,1
2023-08-23 08:15:00,23.3804602815,23.3257344,22.5955231256,,,1
2023-08-23 08:20:00,23.3810954621,23.3267504,22.5925932211,,,1
2023-08-23 08:25:00,23.3815700641,23.3277664,22.5896981329,,,1
2023-08-23 08:30:00,23.3818407028,23.3287824,22.5869639915,,,1
2023-08-23 08:35:00,23.3818420294,23.3287824,22.5835639818,,,1
2023-08-23 08:40:00,23.3813290138,23.3287824,22.580379343,,,1
2023-08-23 08:45:00,23.3803440707,23.3287824,22.577636959,,,1
2023-08-23 08:50:00,23.3793208317,23.3287824,22.5753312135,,,1
2023-08-23 08:55:00,23.3787528828,23.3287824,22.5731174989,,,1
2023-08-23 09:00:00,23.3788537451,23.3287824,22.5705736287,,,1
2023-08-23 09:05:00,23.379084024,23.3287824,22.5674886577,,,1
2023-08-23 09:10:00,23.3791063871,23.3287824,22.564286337,,,1
2023-08-23 09:15:00,23.3791634282,23.3287824,22.5612490075,,,1
2023-08-23 09:20:00,23.379318623,23.3287824,22.5581805129,,,1
2023-08-23 09:25:00,23.3795292305,23.3287824,22.5550241836,,,1
2023-08-23 09:30:00,23.3794290047,23.3287824,22.5518108877,,,1
2023-08-23 09:35:00,23.3786330752,23.3287824,22.5488522723,,,1
2023-08-23 09:40:00,23.3769626215,23.3287824,22.5464979759,,,1
2023-08-23 09:45:00,23.3748643645,23.3287824,22.5449435261,,,1
2023-08-23 09:50:00,23.3729885411,23.3297984,22.5447309748,,,1
2023-08-23 09:55:00,23.3719070005,23.3308144,22.5445139849,,,1
2023-08-23 10:00:00,23.3717505731,23.3318304,22.5437874208,,,1
2023-08-23 10:05:00,23.3717793715,23.3318304,22.5415173511,,,1
2023-08-23 10:10:00,23.3713880561,23.3318304,22.539097374,,,1
2023-08-23 10:15:00,23.3706198665,23.3318304,22.5370369672,,,1
2023-08-23 10:20:00,23.3697789563,23.3318304,22.5353241511,,,1
2023-08-23 10:25:00,23.3690926319,23.3318304,22.533719966,,,1
2023-08-23 10:30:00,23.368504339,23.3318304,22.5320332914,,,1
2023-08-23 10:35:00,23.3676487622,23.3308144,22.5294297287,,,1
2023-08-23 10:40:00,23.3663392196,23.3297984,22.5270303686,,,1
2023-08-23 10:45:00,23.364765815,23.3287824,22.5250117938,,,1
2023-08-23 10:50:00,23.36339932,23.3287824,22.5241115134,,,1
2023-08-23 10:55:00,23.3623862439,23.3287824,22.5231276941,,,1
2023-08-23 11:00:00,23.3615428482,23.3287824,22.5219219241,,,1
2023-08-23 11:05:00,23.3607095046,23.3287824,22.5206310136,,,1
2023-08-23 11:10:00,23.3597638584,23.3287824,22.5193820623,,,1
2023-08-23 11:15:00,23.358737385,23.3287824,22.5182796918,,,1
2023-08-23 11:20:00,23.3577265305,23.3287824,22.5173035715,,,1
2023-08-23 11:25:00,23.3568394893,23.3287824,22.5163756072,,,1
2023-08-23 11:30:00,23.3560598709,23.3287824,22.5154018148,,,1
2023-08-23 11:35:00,23.3554644801,23.3287824,22.5143888612,,,1
